61500	3700
61600	3805
61700	3797
61800	3786
61900	4065
62000	4682
62100	4212
62200	5959
62300	4504
62400	4848
62500	3232
62600	4324
62700	3775
62800	4315
62900	3964
63000	3998
63100	3668
63200	3835
63300	3860
63400	3712
63500	3738
63600	3771
63700	3895
63800	4028
63900	3550
64000	3900
64100	3785
64200	3078
64300	3777
64400	3620
64500	3737
64600	3504
64700	3830
64800	3856
64900	3956
65000	3717
65100	4021
65200	4163
65300	3636
65400	4117
65500	3402
65600	4035
65700	3629
65800	3656
65900	3811
66000	4888
66100	4285
66200	4805
66300	3991
66400	3830
66500	3868
66600	3622
66700	5381
66800	4356
66900	3747
67000	5506
67100	4774
67200	4661
67300	4538
67400	4308
67500	4033
67600	3932
67700	3996
67800	4333
67900	3776
68000	3929
68100	3896
68200	4124
68300	4207
68400	3940
68500	4557
68600	4598
68700	4186
68800	4393
68900	4016
69000	3821
69100	4311
69200	3942
69300	4417
69400	4309
69500	3695
69600	4678
69700	4568
69800	4607
69900	3637
70000	3992
70100	5367
70200	4638
70300	4407
70400	9007
70500	3927
70600	3886
70700	4224
70800	3985
70900	4472
71000	3979
71100	3686
71200	4239
71300	4365
71400	3640
71500	4239
71600	3656
71700	3738
71800	4089
71900	3501
72000	3412
72100	3694
72200	3892
72300	4735
72400	3506
72500	4129
72600	3759
72700	3520
72800	3952
72900	4039
73000	4246
73100	3364
73200	3649
73300	3615
73400	4167
73500	3756
73600	4310
73700	3765
73800	3712
73900	3554
74000	3735
74100	3571
74200	4240
74300	3837
74400	3755
74500	3979
74600	3370
74700	4296
74800	4282
74900	3914
75000	3341
75100	3879
75200	4235
75300	4281
75400	4624
75500	4262
75600	3528
75700	3704
75800	4055
75900	3951
76000	3809
76100	4160
76200	4076
76300	4028
76400	3653
76500	3789
76600	3351
76700	3853
76800	3669
76900	3632
77000	3604
77100	3544
77200	4366
77300	3541
77400	4424
77500	3311
77600	3929
77700	4085
77800	4022
77900	3673
78000	3727
78100	4687
78200	4125
78300	3744
78400	3936
78500	4994
78600	3556
78700	3586
78800	4121
78900	4286
79000	6481
79100	4013
79200	3755
79300	7080
79400	8173
79500	4651
79600	4872
79700	4252
79800	4296
79900	4463
80000	3955
80100	4433
80200	3997
80300	5127
80400	17607
80500	9224
80600	3924
80700	3299
80800	4654
80900	3620
81000	3737
81100	3646
81200	3470
81300	4072
81400	4585
81500	5082
81600	3854
81700	4697
81800	4555
81900	3259
82000	3852
82100	3999
82200	4809
82300	4231
82400	3538
82500	3817
82600	3708
82700	3878
82800	4509
82900	3815
83000	4290
83100	3967
83200	4163
83300	3856
83400	3321
83500	3712
83600	3882
83700	3585
83800	3906
83900	3814
84000	4083
84100	3629
84200	3704
84300	3343
84400	3936
84500	4165
84600	4428
84700	3893
84800	3475
84900	3822
85000	3932
85100	3710
85200	3808
85300	4051
85400	3555
85500	3931
85600	4017
85700	4096
85800	3982
85900	3059
86000	3800
86100	3952
86200	4109
86300	3789
86400	3684
86500	3612
86600	4447
86700	3954
86800	3840
86900	3812
87000	4395
87100	5503
87200	4323
87300	3788
87400	3546
87500	3881
87600	3705
87700	3785
87800	4533
87900	3481
88000	4244
88100	3567
88200	3566
88300	3375
88400	3677
88500	3321
88600	3830
88700	3404
88800	3915
88900	3966
89000	4195
89100	4133
89200	3546
89300	4645
89400	3833
89500	3983
89600	3736
89700	3913
89800	3914
89900	3726
90000	3722
90100	3224
90200	3920
90300	3758
90400	3831
90500	3635
90600	4628
90700	4196
90800	4121
90900	3739
91000	4051
91100	3499
91200	4180
91300	4044
91400	3958
91500	3953
91600	3701
91700	3899
91800	4017
91900	4149
92000	3469
92100	4121
92200	4033
92300	3540
92400	4320
92500	4233
92600	3874
92700	3879
92800	3573
92900	3971
93000	4238
93100	4219
93200	3790
93300	3548
93400	3847
93500	3520
93600	4502
93700	3867
93800	3403
93900	3902
94000	3964
94100	4310
94200	3950
94300	3975
94400	4825
94500	3934
94600	3716
94700	4159
94800	4070
94900	3861
95000	3197
95100	3962
95200	3798
95300	4749
95400	3532
95500	3861
95600	4136
95700	4048
95800	3830
95900	3954
96000	4099
96100	3889
96200	3984
96300	3853
96400	4475
96500	3892
96600	3660
96700	4006
96800	3643
96900	4173
97000	3566
97100	3492
97200	3267
97300	4394
97400	3729
97500	3672
97600	4284
97700	4702
97800	4371
97900	3585
98000	4256
98100	3779
98200	3870
98300	3751
98400	3903
98500	3872
98600	3762
98700	4193
98800	3821
98900	3768
99000	3849
99100	4620
99200	3499
99300	3305
99400	3893
99500	3578
99600	3878
99700	3999
99800	4700
99900	4716
100000	4619
100100	3518
100200	3968
100300	4016
100400	3927
100500	4613
100600	3515
100700	3696
100800	3908
100900	4361
101000	4242
101100	4325
101200	4355
101300	3944
101400	4176
101500	4345
101600	3589
101700	3349
101800	4213
101900	3661
102000	4190
102100	4414
102200	4545
102300	3946
102400	3631
102500	3539
102600	4047
102700	4052
102800	3282
102900	3665
103000	4062
103100	3670
103200	3838
103300	3451
103400	4037
103500	4512
103600	4142
103700	4098
103800	3875
103900	4381
104000	4068
104100	3418
104200	3738
104300	4419
104400	3855
104500	3857
104600	4019
104700	4177
104800	3745
104900	4339
105000	4488
105100	3922
105200	3829
105300	3655
105400	4013
105500	4120
105600	4153
105700	3524
105800	4248
105900	3817
106000	3764
106100	4065
106200	4471
106300	3674
106400	3584
106500	3570
106600	3441
106700	3711
106800	3924
106900	3998
107000	3580
107100	3946
107200	3795
107300	4525
107400	3841
107500	3464
107600	3959
107700	4202
107800	3697
107900	4053
108000	3645
108100	4078
108200	3869
108300	4582
108400	3861
108500	4879
108600	3595
108700	3647
108800	4045
108900	4774
109000	4214
109100	5591
109200	4145
109300	4593
109400	4055
109500	4615
109600	5128
109700	4259
109800	4207
109900	3993
110000	5303
110100	4086
110200	4534
110300	3982
110400	4196
110500	4196
110600	4202
110700	4053
110800	3807
110900	3785
111000	3698
111100	4744
111200	3620
111300	4019
111400	3777
111500	3900
111600	3718
111700	3975
111800	4084
111900	4162
112000	3960
112100	3299
112200	3737
112300	4021
112400	3973
112500	3761
112600	3892
112700	3942
112800	3788
112900	4074
113000	4941
113100	4151
113200	3828
113300	3961
113400	3888
113500	4167
113600	3962
113700	4644
113800	3234
113900	4039
114000	3218
114100	3764
114200	3953
114300	3793
114400	4042
114500	3608
114600	3935
114700	3522
114800	3684
114900	4204
115000	3980
115100	3482
115200	3358
115300	3927
115400	3755
115500	3902
115600	4553
115700	3804
115800	4276
115900	3762
116000	4075
116100	3949
116200	3484
116300	4042
116400	3342
116500	4773
116600	4132
116700	3771
116800	3533
116900	3775
117000	36179
117100	4198
117200	4491
117300	5082
117400	6488
117500	4346
117600	3985
117700	4313
117800	4228
117900	4336
118000	4144
118100	4822
118200	3693
118300	3837
118400	4518
118500	4064
118600	4190
118700	3809
118800	3968
118900	3670
119000	4239
119100	3945
119200	5261
119300	4786
119400	5501
119500	4125
119600	4954
119700	3833
119800	4279
119900	4132
120000	4069
120100	4255
120200	3935
120300	3808
120400	4037
120500	4289
120600	4106
120700	4080
120800	3364
120900	4125
121000	4089
121100	4002
121200	3708
121300	3376
121400	3946
121500	3596
121600	4581
121700	4360
121800	3886
121900	3605
122000	3942
122100	4448
122200	5222
122300	3489
122400	4007
122500	3815
122600	4145
122700	3995
122800	3974
122900	3746
123000	5242
123100	4957
123200	9595
123300	4723
123400	3585
123500	3599
123600	4510
123700	3451
123800	4319
123900	3731
124000	3470
124100	3909
124200	4103
124300	3966
124400	3670
124500	4183
124600	4081
124700	3750
124800	3925
124900	3372
125000	3870
125100	4069
125200	3874
125300	3834
125400	4038
125500	4028
125600	3554
125700	4220
125800	3908
125900	4056
126000	4768
126100	3741
126200	3742
126300	3681
126400	4009
126500	4097
126600	3694
126700	3699
126800	3392
126900	4957
127000	5804
127100	4819
127200	4000
127300	3302
127400	4472
127500	4005
127600	4381
127700	4016
127800	4067
127900	3376
128000	3267
128100	3761
128200	3527
128300	4189
128400	3717
128500	3755
128600	4119
128700	3654
128800	4248
128900	4357
129000	4021
129100	4700
129200	3790
129300	3581
129400	3913
129500	3819
129600	5351
129700	4051
129800	5368
129900	3775
130000	4791
130100	3955
130200	3623
130300	4462
130400	4279
130500	3500
130600	4248
130700	4282
130800	4287
130900	3565
131000	4122
131100	4497
131200	3615
131300	3915
131400	3714
131500	4250
131600	3815
131700	3753
131800	3589
131900	4185
132000	4010
132100	3646
132200	3805
132300	3325
132400	3557
132500	3804
132600	3845
132700	4099
132800	5399
132900	4403
133000	7234
133100	4675
133200	4326
133300	3685
133400	3902
133500	4661
133600	3782
133700	4369
133800	4119
133900	3567
134000	3949
134100	4738
134200	3579
134300	3653
134400	3856
134500	3699
134600	5274
134700	8119
134800	6506
134900	4255
135000	4229
135100	4802
135200	4109
135300	4523
135400	4012
135500	4467
135600	4307
135700	4094
135800	4022
135900	4323
136000	3933
136100	3719
136200	3543
136300	3952
136400	3941
136500	3982
136600	4106
136700	3517
136800	3806
136900	4152
137000	4077
137100	4040
137200	3605
137300	3724
137400	4575
137500	4832
137600	3661
137700	4299
137800	4000
137900	4073
138000	4145
138100	3857
138200	4125
138300	4324
138400	4497
138500	3579
138600	4416
138700	4571
138800	4188
138900	4934
139000	4410
139100	5118
139200	3802
139300	3395
139400	4139
139500	5748
139600	3787
139700	4873
139800	3964
139900	4482
140000	4083
140100	4483
140200	3944
140300	3865
140400	3799
140500	4447
140600	4093
140700	4353
140800	3834
140900	3662
141000	4264
141100	3878
141200	3769
141300	3811
141400	4369
141500	6053
141600	7460
141700	9773
141800	5323
141900	4196
142000	4225
142100	18940
142200	12037
142300	3745
142400	3048
142500	4025
142600	4222
142700	4499
142800	3934
142900	4055
143000	4812
143100	4689
143200	4060
143300	4209
143400	3956
143500	4041
143600	3988
143700	4184
143800	3586
143900	4561
144000	3491
144100	4003
144200	3918
144300	3709
144400	3810
144500	3936
144600	4157
144700	3876
144800	3664
144900	3323
145000	3867
145100	3926
145200	3730
145300	3958
145400	3436
145500	3413
145600	3670
145700	3793
145800	3872
145900	4101
146000	3963
146100	3779
146200	3982
146300	4239
146400	3692
146500	3846
146600	3574
146700	4013
146800	3774
146900	3475
147000	4587
147100	3499
147200	3778
147300	3892
147400	4859
147500	3626
147600	4324
147700	3404
147800	3533
147900	3853
148000	3481
148100	4015
148200	3609
148300	3777
148400	4660
148500	3864
148600	3862
148700	4374
148800	3833
148900	4958
149000	3889
149100	3675
149200	3618
149300	12160
149400	4295
149500	4319
149600	4199
149700	3865
149800	3902
149900	4302
150000	4233
150100	3941
150200	4490
150300	4010
150400	3873
150500	4133
150600	4977
150700	4289
150800	3824
150900	3704
151000	4141
151100	3725
151200	4490
151300	3952
151400	4291
151500	4572
151600	3610
151700	3858
151800	3455
151900	4658
152000	3896
152100	3414
152200	3402
152300	4109
152400	3907
152500	4372
152600	3753
152700	3680
152800	3438
152900	3876
153000	3910
153100	3537
153200	4053
153300	5644
153400	3230
153500	4457
153600	4318
153700	3626
153800	3985
153900	3981
154000	4262
154100	4195
154200	4513
154300	3985
154400	4103
154500	3899
154600	4739
154700	3380
154800	4180
154900	4487
155000	4103
155100	3378
155200	3395
155300	3446
155400	4027
155500	3789
155600	3911
155700	3576
155800	3560
155900	3768
156000	3785
156100	4517
156200	4449
156300	3985
156400	3915
156500	4043
156600	3790
156700	4139
156800	3311
156900	4038
157000	3705
157100	4010
157200	4165
157300	3974
157400	3430
157500	4270
157600	4507
157700	3210
157800	3457
157900	4051
158000	3787
158100	3780
158200	3691
158300	3844
158400	3260
158500	3889
158600	3713
158700	3997
158800	3978
158900	4568
159000	3895
159100	3835
159200	4461
159300	4523
159400	4316
159500	6780
159600	3602
159700	3990
159800	4089
159900	4861
160000	4023
160100	4073
160200	3968
160300	4398
160400	3533
160500	4152
160600	4326
160700	4660
160800	4625
160900	3653
161000	3524
161100	4300
161200	3721
161300	4292
161400	3717
161500	4010
161600	3706
161700	3701
161800	3570
161900	3936
162000	3548
162100	3833
162200	4049
162300	3524
162400	4590
162500	3843
162600	4087
162700	3734
162800	3849
162900	4120
163000	3821
163100	3617
163200	4442
163300	3627
163400	3585
163500	3691
163600	3581
163700	4203
163800	4149
163900	3526
164000	3896
164100	3797
164200	3965
164300	3383
164400	3736
164500	4526
164600	4123
164700	3948
164800	3421
164900	4102
165000	3810
165100	3554
165200	3675
165300	4555
165400	4344
165500	3945
165600	4044
165700	3903
165800	3880
165900	3520
166000	3861
166100	3118
166200	3764
166300	3074
166400	3840
166500	3538
166600	3487
166700	4006
166800	3527
166900	5292
167000	3681
167100	5298
167200	3668
167300	4594
167400	3526
167500	3609
167600	4452
167700	3575
167800	3454
167900	3524
168000	3760
168100	3619
168200	3841
168300	3988
168400	3965
168500	3728
168600	3751
168700	4179
168800	3371
168900	3828
169000	3988
169100	3995
169200	3656
169300	3992
169400	3345
169500	3752
169600	4079
169700	3480
169800	3651
169900	3712
170000	3769
170100	4131
170200	4235
170300	4151
170400	3879
170500	3694
170600	3748
170700	4473
170800	3697
170900	3604
171000	4030
171100	4345
171200	3605
171300	3692
171400	3777
171500	3622
171600	7393
171700	3413
171800	3421
171900	3699
172000	4207
172100	3625
172200	3382
172300	3749
172400	3764
172500	3247
172600	3931
172700	3784
172800	3584
172900	3649
173000	3815
173100	3055
173200	4222
173300	3536
173400	4187
173500	3811
173600	3828
173700	3954
173800	3667
173900	3581
174000	4245
174100	3421
174200	3485
174300	3709
174400	4009
174500	4058
174600	3723
174700	4051
174800	3939
174900	3751
175000	4467
175100	4253
175200	3907
175300	3892
175400	3661
175500	4166
175600	4141
175700	4123
175800	3452
175900	3182
176000	3734
176100	3921
176200	3656
176300	4225
176400	3889
176500	3263
176600	3649
176700	3283
176800	3883
176900	3364
177000	3589
177100	3527
177200	3602
177300	4035
177400	4146
177500	4165
177600	3434
177700	3952
177800	4467
177900	3232
178000	3471
178100	3512
178200	3832
178300	3889
178400	3913
178500	3955
178600	3796
178700	4061
178800	4337
178900	4134
179000	3420
179100	4027
179200	3675
179300	4538
179400	3658
179500	5476
179600	3917
179700	4599
179800	3889
179900	4050
180000	4098
180100	3245
180200	3889
180300	4299
180400	4139
180500	3803
180600	3345
180700	4030
180800	3975
180900	3597
181000	3524
181100	3930
181200	3568
181300	3513
181400	3471
181500	3533
181600	3118
181700	3572
181800	3620
181900	4263
182000	3695
182100	3917
182200	3494
182300	3814
182400	3822
182500	3546
182600	3507
182700	3827
182800	3660
182900	3989
183000	3709
183100	3940
183200	3808
183300	3993
183400	3714
183500	4140
183600	3323
183700	4520
183800	3691
183900	3722
184000	3095
184100	3917
184200	3626
184300	4598
184400	3820
184500	3406
184600	3622
184700	4339
184800	4311
184900	4490
185000	3748
185100	4591
185200	4189
185300	3793
185400	3414
185500	3589
185600	4353
185700	3343
185800	3879
185900	3624
186000	3506
186100	3873
186200	3721
186300	3832
186400	4084
186500	3299
186600	3765
186700	4136
186800	3873
186900	3850
187000	3834
187100	3860
187200	4277
187300	3503
187400	3881
187500	3533
187600	4192
187700	3270
187800	3797
187900	3502
188000	3658
188100	3662
188200	6129
188300	6538
188400	5746
188500	5511
188600	13976
188700	4838
188800	4116
188900	3978
189000	3848
189100	4219
189200	7504
189300	4268
189400	4521
189500	3773
189600	3998
189700	3653
189800	4257
189900	3996
190000	4271
190100	4218
190200	5272
190300	3964
190400	3299
190500	3128
190600	3771
190700	4757
190800	3482
190900	3681
191000	3759
191100	3996
191200	3716
191300	3561
191400	4063
191500	3940
191600	3832
191700	4021
191800	3425
191900	8352
192000	3692
192100	3263
192200	3400
192300	3494
192400	3587
192500	3902
192600	4807
192700	4400
192800	3421
192900	3587
193000	4261
193100	3768
193200	3657
193300	3160
193400	4347
193500	5694
193600	4464
193700	4620
193800	4540
193900	3565
194000	3634
194100	3833
194200	4183
194300	4808
194400	3994
194500	3447
194600	3169
194700	4589
194800	5115
194900	4479
195000	4397
195100	3047
195200	3221
195300	2714
195400	3048
195500	2948
195600	3156
195700	2801
195800	3015
195900	3060
196000	3081
196100	2819
196200	3127
196300	3019
196400	3252
196500	3068
196600	3883
196700	4070
196800	4267
196900	3910
197000	3067
197100	3730
197200	3018
197300	2802
197400	3262
197500	3633
197600	2919
197700	2424
197800	2605
197900	2766
198000	3223
198100	3689
198200	3583
198300	7367
198400	3309
198500	4267
198600	4100
198700	3174
198800	2955
198900	2655
199000	2701
199100	2732
199200	2783
199300	2969
199400	4069
199500	3173
199600	3993
199700	2701
199800	2946
199900	2934
200000	2652
200100	3072
200200	2967
200300	4703
200400	3672
200500	3616
200600	3212
200700	3890
200800	3291
200900	3112
201000	2663
201100	3489
201200	3165
201300	4759
201400	3210
201500	2636
201600	2735
201700	2936
201800	2585
201900	2972
202000	3122
202100	3238
202200	2854
202300	3251
202400	3281
202500	3443
202600	4163
202700	3108
202800	2516
202900	4332
203000	3553
203100	2923
203200	3775
203300	2874
203400	5307
203500	3401
203600	3900
203700	2918
203800	3668
203900	2788
204000	2902
204100	4015
204200	3821
204300	4471
204400	2844
204500	2520
204600	3495
204700	2974
204800	3305
204900	3061
205000	2940
205100	3742
205200	3800
205300	2794
205400	3276
205500	3063
205600	3168
205700	2971
205800	3651
205900	2563
206000	3740
206100	2713
206200	2608
206300	3954
206400	2344
206500	2790
206600	2617
206700	3896
206800	3179
206900	2833
207000	2997
207100	3977
207200	3242
207300	4070
207400	3476
207500	3011
207600	2821
207700	3600
207800	4143
207900	3446
208000	3387
208100	3836
208200	3772
208300	3557
208400	3092
208500	2792
208600	3830
208700	3042
208800	3646
208900	3741
209000	3639
209100	2804
209200	2982
209300	3937
209400	3152
209500	3110
209600	2928
209700	3753
209800	2729
209900	3564
210000	4504
210100	2928
210200	3855
210300	3984
210400	3864
210500	3721
210600	4901
210700	3004
210800	3087
210900	3003
211000	2817
211100	4055
211200	2773
211300	2850
211400	2772
211500	2714
211600	3487
211700	2640
211800	2937
211900	3576
212000	3516
212100	3098
212200	3152
212300	3011
212400	2745
212500	2663
212600	2532
212700	2743
212800	2843
212900	2847
213000	2954
213100	2810
213200	3461
213300	2967
213400	3284
213500	4238
213600	3098
213700	2610
213800	2714
213900	2814
214000	2870
214100	2918
214200	2883
214300	2973
214400	4154
214500	3416
214600	3460
214700	2977
214800	3809
214900	2415
215000	2931
215100	2784
215200	2592
215300	2987
215400	2701
215500	3182
215600	3211
215700	2804
215800	2855
215900	2651
216000	3143
216100	2806
216200	3088
216300	2962
216400	2708
216500	2818
216600	2838
216700	2804
216800	2827
216900	3970
217000	4269
217100	3476
217200	3343
217300	3320
217400	2772
217500	3345
217600	3088
217700	2782
217800	2903
217900	3134
218000	3604
218100	3031
218200	4022
218300	2526
218400	4567
218500	3309
218600	3453
218700	3748
218800	2654
218900	2696
219000	2740
219100	3008
219200	3788
219300	3654
219400	3459
219500	3743
219600	3332
219700	3556
219800	3910
219900	3957
220000	3863
220100	3733
220200	4376
220300	3788
220400	3496
220500	3763
220600	3902
220700	3848
220800	4509
220900	3463
221000	3840
221100	3476
221200	3327
221300	3669
221400	4064
221500	3291
221600	3589
221700	4030
221800	3973
221900	4158
222000	5121
222100	4157
222200	3737
222300	3911
222400	3700
222500	3953
222600	4017
222700	4101
222800	3528
222900	3287
223000	3739
223100	4075
223200	3750
223300	3954
223400	3699
223500	3516
223600	3850
223700	3806
223800	3818
223900	4259
224000	3274
224100	4031
224200	3649
224300	3565
224400	3901
224500	3406
224600	3145
224700	3465
224800	4291
224900	3790
225000	3711
225100	3925
225200	3570
225300	4099
225400	3862
225500	3661
225600	4029
225700	3966
225800	3868
225900	3877
226000	3398
226100	4137
226200	4095
226300	3971
226400	3614
226500	3557
226600	5061
226700	3862
226800	3969
226900	3712
227000	3848
227100	4330
227200	3429
227300	4502
227400	3921
227500	4508
227600	3772
227700	4153
227800	5256
227900	18096
228000	6946
228100	5078
228200	5432
228300	3363
228400	3966
228500	4193
228600	3674
228700	4092
228800	3660
228900	5595
229000	3901
229100	4016
229200	3915
229300	3977
229400	4304
229500	3599
229600	3835
229700	4521
229800	3809
229900	4070
230000	4480
230100	3804
230200	4196
230300	3561
230400	4130
230500	4030
230600	4346
230700	3997
230800	4111
230900	3725
231000	3502
231100	3501
231200	3353
231300	4247
231400	3942
231500	4344
231600	3524
231700	5072
231800	3713
231900	3227
232000	4034
232100	3409
232200	5637
232300	4591
232400	3487
232500	3644
232600	4166
232700	3791
232800	4186
232900	3411
233000	4253
233100	4402
233200	4153
233300	4057
233400	3351
233500	3532
233600	4551
233700	4855
233800	4144
233900	4099
234000	4118
234100	6463
234200	3542
234300	4365
234400	3696
234500	4976
234600	4076
234700	4417
234800	4859
234900	4163
235000	3961
235100	3814
235200	3523
235300	3737
235400	5203
235500	3373
235600	3862
235700	3594
235800	4093
235900	3756
236000	4093
236100	3488
236200	3325
236300	4479
236400	4244
236500	4748
236600	3373
236700	3949
236800	3897
236900	3473
237000	3624
237100	4130
237200	4220
237300	3659
237400	3592
237500	3592
237600	3632
237700	4315
237800	3907
237900	3840
238000	4208
238100	3929
238200	3437
238300	3456
238400	3534
238500	3429
238600	3744
238700	3495
238800	3615
238900	3904
239000	3465
239100	3556
239200	3676
239300	3687
239400	3562
239500	3362
239600	3909
239700	4304
239800	4146
239900	4923
240000	3951
240100	4514
240200	3589
240300	4236
240400	3930
240500	3910
240600	4594
240700	3774
240800	3490
240900	3650
241000	3490
241100	3855
241200	3716
241300	3835
241400	3658
241500	4127
241600	3666
241700	3714
241800	3808
241900	3932
242000	4021
242100	3681
242200	3966
242300	4205
242400	3921
242500	3689
242600	3758
242700	3781
242800	3398
242900	3950
243000	4072
243100	3912
243200	3561
