size 1
60200 27353
60300 35880
60400 27644
60500 27264
60600 26652
60700 32403
60800 33295
60900 28245
61000 32864
61100 34146
61200 48846
61300 43575
61400 41781
61500 47552
61600 38064
61700 31010
61800 32102
61900 34698
62000 34316
62100 34177
62200 48856
62300 22955
62400 22484
62500 27313
62600 28225
62700 29998
62800 30039
62900 25229
63000 26853
63100 26111
63200 22253
63300 20370
63400 25329
63500 21642
63600 24338
63700 23986
63800 20600
63900 24036
64000 20841
64100 22594
64200 23806
64300 20601
64400 23866
64500 27855
64600 27203
64700 32453
64800 28075
64900 24779
65000 29778
65100 25109
65200 26692
65300 60758
65400 30199
65500 28546
65600 29838
65700 28004
65800 29878
65900 25129
66000 28525
66100 39217
66200 94304
66300 46090
66400 50238
66500 25810
66600 26732
66700 35129
66800 26100
66900 26411
67000 24167
67100 28826
67200 28856
67300 22945
67400 26902
67500 26903
67600 30169
67700 25981
67800 26602
67900 23505
68000 28506
68100 27954
68200 27193
68300 31020
68400 26141
68500 27554
68600 23826
68700 29096
68800 24829
68900 28946
69000 20971
69100 23185
69200 26742
69300 26762
69400 27474
69500 25570
69600 21061
69700 29037
69800 31872
69900 24347
70000 22394
70100 28075
70200 29257
70300 24387
70400 28014
70500 28144
70600 25690
70700 32694
70800 30599
70900 25300
71000 29167
71100 27283
71200 23496
71300 27984
71400 25149
71500 30830
71600 30108
71700 53234
71800 34637
71900 39487
72000 33785
72100 58624
72200 73844
72300 27524
72400 44687
72500 27513
72600 35539
72700 50709
72800 31291
72900 41140
73000 35018
73100 26231
73200 30078
73300 28265
73400 23967
73500 30450
73600 34908
73700 27634
73800 28496
73900 30148
74000 48404
74100 29196
74200 27834
74300 28335
74400 35680
74500 32233
74600 32693
74700 36180
74800 50248
74900 59816
75000 41861
75100 53645
75200 37382
75300 35099
75400 33055
75500 29958
75600 32373
75700 29688
75800 27945
75900 28746
76000 28185
76100 29717
76200 30149
76300 41971
76400 45439
76500 43034
76600 39196
76700 39928
76800 39958
76900 37433
77000 42593
77100 36220
77200 40339
77300 45388
77400 44246
77500 36100
77600 45719
77700 41451
77800 31982
77900 38846
78000 44827
78100 38295
78200 45018
78300 42863
78400 34617
78500 39597
78600 35910
78700 41711
78800 33415
78900 37272
79000 43765
79100 43154
79200 44035
79300 32944
79400 40489
79500 36832
79600 33075
79700 39698
79800 36801
79900 38906
80000 32995
80100 43575
80200 39177
80300 38685
80400 44086
80500 40619
80600 47002
80700 37934
80800 36971
80900 43154
81000 37763
81100 40719
81200 39968
81300 43434
81400 41941
81500 39938
81600 43585
81700 33946
81800 41591
81900 44928
82000 33555
82100 43575
82200 59747
82300 42373
82400 42092
82500 40298
82600 40349
82700 41571
82800 38535
82900 37794
83000 41872
83100 49156
83200 41310
83300 39567
83400 36811
83500 36641
83600 50248
83700 37753
83800 39066
83900 37373
84000 43234
84100 40760
84200 40218
84300 58684
84400 44507
84500 44977
84600 48234
84700 44938
84800 38214
84900 48715
85000 36531
85100 43404
85200 42362
85300 43675
85400 39507
85500 43043
85600 41230
85700 40669
85800 41120
85900 43164
86000 38786
86100 42834
86200 35369
86300 45588
86400 46841
86500 46290
86600 48154
86700 47172
86800 38696
86900 40048
87000 40939
87100 41240
87200 45208
87300 55378
87400 48084
87500 41421
87600 37603
87700 44016
87800 44116
87900 45940
88000 42603
88100 50318
88200 45539
88300 38735
88400 45809
88500 43876
88600 40349
88700 45469
88800 49487
88900 44547
89000 48474
89100 48525
89200 44567
89300 46591
89400 47542
89500 41340
89600 42092
89700 45488
89800 38575
89900 49165
90000 49928
90100 47211
90200 43174
90300 41932
90400 38505
90500 39998
90600 40278
90700 50148
90800 38485
90900 39597
91000 45228
91100 50077
91200 41430
91300 41892
91400 47212
91500 53595
91600 60288
91700 46230
91800 44747
91900 48985
92000 47472
92100 38575
92200 47182
92300 46049
92400 44717
92500 45258
92600 38194
92700 45148
92800 48825
92900 54125
93000 47522
93100 45739
93200 46270
93300 45439
93400 45900
93500 39817
93600 46651
93700 45018
93800 48565
93900 51009
94000 46701
94100 36742
94200 45228
94300 47813
94400 47853
94500 44256
94600 50899
94700 44767
94800 49937
94900 49196
95000 38024
95100 44787
95200 49877
95300 48614
95400 48184
95500 44567
95600 44998
95700 51139
95800 48093
95900 44336
96000 46170
96100 41140
96200 43745
96300 51149
96400 51771
96500 47632
96600 47904
96700 39837
96800 43515
96900 63293
97000 48093
97100 51770
97200 43685
97300 43475
97400 46781
97500 45028
97600 47432
97700 42332
97800 48234
97900 54957
98000 50168
98100 43454
98200 56440
98300 55288
98400 53735
98500 49156
98600 46360
98700 40469
98800 46580
98900 47422
99000 49957
99100 52302
99200 44808
99300 44567
99400 49707
99500 46551
99600 44557
99700 48685
99800 47382
99900 44046
